Term,TF-IDF
motionlimited,0.126186619848675
medicated,0.126186619848675
implying,0.126186619848675
aneurysmanesthesia,0.12602794984205404
expression,0.12600775907968137
brushing,0.12600775907968137
infiltr,0.12600775907968137
aponeurosis,0.12595897558122363
casted,0.12595897558122363
administrative,0.1259261683861299
evalaution,0.1258142741297122
unclog,0.12576388530188615
ethanol,0.1257089382640646
dbzc,0.125530863103996
phosphatase,0.12551737887674072
alkaline,0.12551737887674072
communications,0.12550817888031682
interpreting,0.12549358467829022
contras,0.12549358467829022
compr,0.1253451573368674
aftern,0.1253111809127453
septicemia,0.1250371573035304
bot,0.12503601448024054
platlets,0.12496739530757209
multiplicity,0.12496739530757209
hyrdropneumothorax,0.1249080811849643
penumomediastinum,0.1249080811849643
xmm,0.12486368095420809
calcificaiton,0.12480509499175947
cmsized,0.12479110041505562
worseming,0.12479110041505562
antibodies,0.12479110041505562
antidoctor,0.12479110041505562
rereplaced,0.12465045621123856
gtubefoley,0.12465045621123856
femora,0.12450458219137203
definate,0.12450458219137203
gemdoctor,0.1244902079505278
tf,0.1244902079505278
levoconvex,0.1244902079505278
slowing,0.12439630252390455
stacked,0.12439274284134735
increments,0.12439274284134735
oob,0.12425286173076092
falcine,0.12414594274186734
refuse,0.12402217410293005
airaveolargram,0.12402217410293005
gantry,0.12396873025226654
deemphasizes,0.12396873025226654
approximagely,0.12396873025226654
slated,0.12394924655292881
attemps,0.12394924655292881
utis,0.12394924655292881
postcannulation,0.12394924655292881
hshaped,0.12389645506919847
subluxationdislocation,0.1238664542510272
corticated,0.1238664542510272
unopposed,0.1238664542510272
peculiar,0.1238664542510272
volar,0.1238664542510272
evolutional,0.12380057691026952
pulsewave,0.12370430789765183
varicoid,0.12369120298006038
spindal,0.12369120298006038
reexploration,0.12356268357439627
eus,0.12356194275194088
involvemen,0.12346389908419438
judged,0.12339051936361017
hbcb,0.12339051936361017
tech,0.12337476841891769
trans,0.12332254266038664
subinsural,0.12330766213938124
ama,0.12324307651230963
steristrips,0.1231712697041258
cavagram,0.12316591861623805
abdmoinal,0.12302071088651714
degradation,0.12299836645876593
capable,0.12299836645876593
residuall,0.12298102797639751
prevoiding,0.12298102797639751
obstructionhydronephrosis,0.12298102797639751
postvoid,0.12298102797639751
dysuria,0.12298102797639751
postvoiding,0.12298102797639751
infectioninflammation,0.1229745341408415
thrombisswelling,0.1229724802178802
bridle,0.12296788802661048
postpylorus,0.12296788802661048
stiffened,0.12296788802661048
blindly,0.12296788802661048
discretion,0.12292653430099788
polyploid,0.12292653430099788
inandequately,0.12292653430099788
narrrow,0.12288776814443113
diluted,0.12283437342945094
ideally,0.12271632985558797
sternocleidomastoid,0.1225922785724217
congenitaldevelopmental,0.12257780703443778
combines,0.12256094554081504
ridge,0.12256094554081504
spondylotic,0.12256094554081504
prebiopsy,0.12249017641470081
laryngocele,0.12246906505266174
oput,0.12237165230197093
bra,0.12237165230197093
ctradiographs,0.12236699915036188
fluidmucosal,0.12228641700473608
dizzyness,0.12228641700473608
tnsillar,0.12228641700473608
strokemassintracranial,0.12219049356319889
hemineglect,0.12219049356319889
cs,0.12208414127916471
matters,0.12208414127916471
frontalis,0.12208414127916471
pursue,0.12207253646903013
eccentrically,0.12206194403219822
craniotomyresection,0.12202053560657049
cranioto,0.12202053560657049
wcntrsttumor,0.12202053560657049
thypointensity,0.12202053560657049
availible,0.12199870785284382
vasgogenic,0.12199870785284382
fopr,0.12199870785284382
proliferative,0.12196381550620905
digitally,0.1217714720672393
saved,0.1217714720672393
evala,0.121664721913727
bimalleolar,0.12122584363031326
negotiated,0.1212168144158402
postpicc,0.12117098520060192
tubeof,0.12100324007693401
panlobar,0.12096952053181222
statuslethargy,0.12089458957241124
crescent,0.12085205046960722
apperarance,0.12085165092706798
permacath,0.12085165092706798
atelectasisnear,0.12085165092706798
splays,0.12085165092706798
kernel,0.12084560840602893
hyperitnense,0.12074551497722631
appeas,0.12074551497722631
deposithemangioma,0.12074551497722631
mediteck,0.1207113164872063
tram,0.12070780771321261
bibasilarly,0.12070780771321261
bihemispheric,0.12048593122809281
wpast,0.1204238799460146
corticospinal,0.120369570263228
colic,0.12009430826608955
pai,0.12002060582477132
observable,0.11998982087935336
broadspectrum,0.11991832837175925
possibilty,0.11991832837175925
entertained,0.11991832837175925
concomittant,0.11991832837175925
preferential,0.11986064744476149
engulfs,0.11978579761496011
caliceal,0.11978063771903433
creatine,0.1197537337492487
mospt,0.1197537337492487
normalizes,0.1197537337492487
cow,0.1196167061928303
sludging,0.11956039959672587
joins,0.11956039959672587
sfa,0.11939045724891961
cook,0.11938203379474031
complexities,0.11934948510298161
encephalomalcia,0.11934948510298161
caradiomediastinal,0.11931412844345889
rightwar,0.11931412844345889
pneumothoorax,0.11931412844345889
mediasintum,0.11931412844345889
characte,0.11931412844345889
constituents,0.11931412844345889
cysticnecrotic,0.11913864707963846
fic,0.11913864707963846
marginate,0.11912896766644386
noncompressibility,0.11906781828502469
strandingedema,0.11899185685281885
withou,0.11871965452526442
fl,0.11865270600914107
acfmedial,0.11865270600914107
forarm,0.11865270600914107
newunderlying,0.11856548077079215
extirely,0.11856548077079215
pansinusitis,0.11851498948826691
basalar,0.11848245749394397
opactites,0.11848245749394397
opacitites,0.11848245749394397
athe,0.11840741673105833
thicknesses,0.11840741673105833
proctitis,0.11835769398978976
fluroscopic,0.11823993935982488
phonation,0.11823993935982488
chonic,0.11818384966483349
xfer,0.11809502607356408
noncommunicating,0.11809502607356408
hypodensityvasogenic,0.11807457236552305
elateral,0.11803642876796042
effusionhx,0.11794392381231969
mediastinallung,0.11785962956701566
aneurysmdissection,0.11767021997104632
ridging,0.1176222429208451
invastion,0.11753209663917365
manifestations,0.11742829945818209
movable,0.11742829945818209
mraf,0.11742181469572459
tumormet,0.11742181469572459
noncharacterized,0.11731924546618086
bronhc,0.11731924546618086
decisions,0.11731924546618086
gallbladdre,0.11720654201788189
inginial,0.11720654201788189
fractutres,0.11700479224731465
retrobulbar,0.11700479224731465
fluiddensity,0.11697180079772596
nonrim,0.11697180079772596
midstent,0.11678593257506188
detailing,0.11672233433819912
pareital,0.11670897909414966
statusnew,0.11670897909414966
myelinolysis,0.11670897909414966
osmotic,0.11670897909414966
released,0.11669698545827258
obstructi,0.11669698545827258
cachexia,0.11664046147681423
ultrasoundguidance,0.11663718660029851
vertcarotid,0.11644977128778113
conerncing,0.11642083754978251
wernickes,0.11635309242977965
infectiontoxoplasmosis,0.11635309242977965
temporalparietal,0.11635309242977965
uppertolower,0.11632857078883477
osteolysis,0.11632857078883477
exchanging,0.11632028126577378
pathologicallyenlarged,0.11628979754309943
repesenting,0.11628979754309943
haustral,0.11626930282756812
eahn,0.11626930282756812
etoposide,0.1162657269018257
hives,0.11624736959869977
tagamet,0.11624736959869977
benadryl,0.11624736959869977
fluoroscopicallyguided,0.1162372109886299
divisions,0.11611859246187914
occlusioncompression,0.11599063216575078
uninvolved,0.11588632410049486
poorlydefined,0.115846486781503
ow,0.11581193212050286
hypoattenuated,0.11577791091731876
sacralization,0.11573534612829174
postgado,0.11556503082077241
infundibulum,0.11547904674797889
microadenoma,0.11547904674797889
thinsection,0.11547904674797889
thyroidsupraclavicular,0.11531424343666469
thyroidleft,0.11531424343666469
enlargedlarge,0.1151727346223809
alveolarbronchiolar,0.1151727346223809
telelphone,0.1151727346223809
pariteal,0.11516068385030687
increas,0.11516068385030687
atelectasisfluid,0.11514188870683006
aortography,0.1150355863387126
involveme,0.11487059610434239
burned,0.1148153025275813
elft,0.1148153025275813
lithlike,0.1148153025275813
nebh,0.1147985284837792
necksoft,0.11474821618105928
ing,0.11474821618105928
superfiscal,0.11474821618105928
enl,0.11474821618105928
ceraxl,0.11474821618105928
layed,0.11460757990533772
cholangio,0.11460757990533772
resutured,0.11460757990533772
cerebri,0.11459629494310751
arrests,0.11456392919071895
transducer,0.11456392919071895
pools,0.11455083981916202
gda,0.1145073433874327
sentence,0.11446291880346215
variants,0.11442854891599324
transudatee,0.11440581885065965
transudateexudate,0.11440581885065965
intradermal,0.11440581885065965
drapped,0.11440581885065965
asked,0.11440581885065965
parapna,0.11440581885065965
strawcolored,0.11440581885065965
fourmm,0.11432303743952463
ble,0.11426161977582094
flluid,0.11423380966333704
parked,0.1141334557316244
thickennning,0.11390772585295704
kneesleft,0.11389792562406133
intertarsal,0.11389792562406133
key,0.11374694218295224
love,0.11372924771111798
thyroiditis,0.11367716386361464
disorders,0.11367716386361464
autonomic,0.11367716386361464
nocardia,0.11367716386361464
emgulfs,0.11342478092716779
metastatsis,0.11331474747469722
highest,0.11331474747469722
emphasematous,0.11321778989500408
spn,0.11315094977508636
wbfb,0.11298354868730714
portacaval,0.11298295742239244
abnornal,0.11296983554593362
antero,0.11296983554593362
extrusion,0.11296983554593362
prevoius,0.11296338502313036
artrey,0.11296338502313036
depicting,0.11296338502313036
hemishpere,0.11291141823423324
fotnal,0.11291141823423324
areahemorrhage,0.11288697727617461
ctcp,0.11288697727617461
truncus,0.11281249381800228
subsuperior,0.11281249381800228
lover,0.11277025941189675
asbentos,0.11277025941189675
indent,0.11264682300959383
efface,0.11264682300959383
femaxil,0.1125895896711899
brodoefel,0.11251799557132126
hepatology,0.11250658351989276
lmp,0.11249845210964253
engage,0.11239301564473844
vertx,0.11233196568775475
uc,0.11232902038267092
proximalarch,0.11232902038267092
narrowss,0.1121377253143275
appraoch,0.11206699077277614
leison,0.11206699077277614
segmenal,0.1120273806723716
extraaxially,0.11199713388779972
abovementioned,0.11199713388779972
thyperintensities,0.11198197496991046
wellrounded,0.11197381758211863
intracanalicular,0.11197381758211863
twopaired,0.11196221722448578
visuzlization,0.11196221722448578
periumbilical,0.11195859056739746
extraosseous,0.11195231512717951
definable,0.11195231512717951
manifests,0.11195231512717951
transamnitis,0.1118654980845998
massesliver,0.1118654980845998
preformed,0.11168685995691204
baium,0.11157652688627952
symptomatically,0.11157652688627952
swellingseroma,0.1115456697055387
understanding,0.1115388544186132
thoracentitis,0.1115388544186132
ununited,0.1114635953736787
carecent,0.11145425144762994
lingulaleft,0.11145425144762994
arteriesbranches,0.11145425144762994
microvascualr,0.11145100637132016
priventricular,0.11145100637132016
heparininduced,0.11143950767576997
venogramdopplers,0.11143950767576997
caspofungin,0.11143950767576997
youll,0.11143950767576997
onewall,0.11136009554537768
bronchialintercostal,0.1113503646234403
differetial,0.11132771731818461
foramena,0.11129015723609066
pecta,0.11128162554045397
fluidattenuating,0.11125464510612601
gadoliniumbased,0.11124804620789414
advaseal,0.11124804620789414
surgicel,0.11124804620789414
suprajacent,0.11124804620789414
bypasses,0.11116055493599859
amdct,0.11116055493599859
unkown,0.1111341908971
otolaryngology,0.1111341908971
ganglioglioma,0.11097920471825638
gangliocytoma,0.11097920471825638
hight,0.11097920471825638
aidsrelated,0.1109255127140893
introducerpeelaway,0.11088710139665874
vaxel,0.11088710139665874
intratesticular,0.11084587504564729
shear,0.11073452805780751
parietovertex,0.11073452805780751
opacitification,0.11068233035783392
arts,0.11068118653478314
desac,0.11067507823828371
sucal,0.11051644827705191
effacment,0.11051644827705191
extenisve,0.11049880262406445
peritonealomental,0.11049880262406445
demonstarte,0.11049880262406445
baldder,0.11049880262406445
meaures,0.11049880262406445
saliva,0.11042942547734481
instructed,0.11042942547734481
prebarium,0.11042942547734481
historylgib,0.11031591749770109
electrolyte,0.11019741744361126
alhernatively,0.11014002541708948
histoyr,0.11014002541708948
presentthe,0.11014002541708948
hematomaassess,0.11008659089889603
gloima,0.11008523642583525
enhancemant,0.11008523642583525
multicenteric,0.11008523642583525
herniaion,0.11008523642583525
edma,0.11008523642583525
dd,0.11008523642583525
nonselective,0.110081610004875
juncture,0.110081610004875
angiogramvenogram,0.110081610004875
discloses,0.11000525595904517
mulitplanar,0.11000525595904517
longitudinally,0.11000525595904517
envelops,0.11000311864163995
metastsatic,0.10998894298252535
cytological,0.10998894298252535
sluggish,0.10986406872646627
osteolytoc,0.10986149959979016
ductus,0.10982734086546779
paraspinous,0.10982587865574953
dropeval,0.10979462276391104
indolent,0.10955722536045104
alternating,0.10938320626119756
lowere,0.10929179554149997
segmentallarger,0.10929179554149997
smallsubsegmental,0.10929179554149997
rbbb,0.10929179554149997
trachealright,0.10929179554149997
midazolam,0.10916583004719482
nontarget,0.10899222702832304
tarlov,0.10868130379016629
steriley,0.1086768396946891
toosmalltocharacterize,0.10860269689255267
consistant,0.10860269689255267
veinsuperior,0.10852457051509082
neckcystic,0.10850325480884476
lls,0.10850325480884476
penetrate,0.10842917968897714
rigidus,0.10842907541563072
calcaneal,0.10842907541563072
hallux,0.10842907541563072
monophasic,0.10830749882500905
pvr,0.10830749882500905
abis,0.10830749882500905
cool,0.10830749882500905
deflections,0.10830749882500905
biphasic,0.10830749882500905
floo,0.1083023520179519
definte,0.10827014103963457
hilarperibronchial,0.10811206520833608
hilarperibronhial,0.10811206520833608
formationa,0.10801875754418128
surgicell,0.10801875754418128
pva,0.10768894242586967
fulfill,0.10750156297795438
dimensionelectromagnetic,0.10750156297795438
qith,0.10750156297795438
mammography,0.10749453635377912
cervicocerbral,0.10742987975213027
pel,0.10740550326907505
heterotopic,0.10740550326907505
ample,0.10731523451419288
fronal,0.10727567476675158
subtly,0.10727567476675158
pneumoniahypotension,0.10721105895460847
seldinger,0.10712569402327418
impress,0.107120303393616
bollous,0.107120303393616
yeast,0.10703952358892128
notwitstanding,0.10703952358892128
approprialy,0.10702669751293863
marginates,0.1068683777422741
secretionstumor,0.1068683777422741
cnm,0.10683755935738219
parenteral,0.10683755935738219
wenteric,0.10679788094232037
xlaplysis,0.10679788094232037
perventricular,0.1066013867538083
metatstasis,0.1066013867538083
footdrop,0.1066013867538083
tach,0.1062588572209896
bedridden,0.1062588572209896
neuroforaminal,0.10621492060337939
rbcs,0.10603777982504406
taggedrbc,0.10603777982504406
temporally,0.10603777982504406
aliquot,0.10603777982504406
particulary,0.10603777982504406
pertechnetate,0.10603777982504406
infectioun,0.10598602725181018
fivemm,0.10598602725181018
tags,0.10598602725181018
attenutation,0.10597746322701315
hemopericardium,0.10597746322701315
